time_seconds,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,CG1,CG2,CG3,CG4,AH1,AH2,AH3,AH4,AH5,AH6,AH7,AH8,AH9,AH10,PH1,PH2,PH3,PH4,BO1,BO2,BO3,BO4
0.0400,5221093.0000,5169520.5000,4492165.0000,-4789833.5000,-4622355.5000,-2726399.2500,2221377.0000,-1763534.1250,-3079963.7500,446642.8125,-189773.3125,1356340.3750,6340802.5000,3585126.0000,-3095382.5000,-2112313.5000,-5384779.0000,1549338.7500,3461245.5000,-1191450.7500,2963065.0000,-8826849.0000,-1891136.3750,3086945.5000,8879555.0000,-2738627.7500,5254056.5000,3923803.5000,7763035.5000,-1148385.0000,6896403.5000,3523983.2500,-132352.3125,-5465062.0000,-5700063.0000,4448567.5000,-4857356.5000,-1524811.6250,-3574954.0000,2623324.2500,-7097307.5000,-2266499.5000,1256385.2500,1924170.2500,2215528.7500,-3925328.5000,-1164335.3750,-586403.5625,-4808442.5000,-3930113.5000,7031981.0000,372739.8438,-4693600.5000,833171.1875,5529465.0000,1645040.3750,-4278361.5000,5174305.5000,968748.5625,8898164.0000,-4949868.0000,70216.2266,-7011176.0000,4952065.0000,-2240447.5000,-5758015.5000,-8716261.0000,6195655.0000,-38777.3438,5061590.0000
0.0420,5231194.5000,5179622.0000,4498545.0000,-4794618.5000,-4617039.0000,-2718424.2500,2224035.5000,-1760875.7500,-3063481.7500,455681.2812,-185519.9062,1366973.8750,6345587.5000,3595759.5000,-3087939.0000,-2114972.0000,-5386905.5000,1553592.1250,3467625.5000,-1185070.7500,2965191.7500,-8818342.0000,-1875717.7500,3090135.5000,8877428.0000,-2741286.2500,5265753.5000,3939222.0000,7775264.0000,-1130308.1250,6915012.5000,3548440.2500,-134479.0156,-5459745.5000,-5680922.5000,4454416.0000,-4846191.5000,-1508861.3750,-3564320.5000,2642996.2500,-7099965.5000,-2262246.2500,1268613.8750,1935867.1250,2224035.5000,-3914695.0000,-1159550.2500,-581086.8125,-4806847.5000,-3923201.7500,7040488.0000,376461.5625,-4694132.0000,834766.2500,5528401.5000,1646635.3750,-4277298.0000,5175368.5000,979913.7500,8893379.0000,-4943488.0000,76596.3359,-7015961.0000,4956850.0000,-2239915.7500,-5752699.0000,-8693930.0000,6212668.5000,-24953.7695,5069565.0000
0.0440,5208332.5000,5159950.0000,4477810.0000,-4819076.0000,-4644686.0000,-2741286.2500,2207553.5000,-1785864.5000,-3078368.7500,432819.2188,-209977.0000,1336668.3750,6317940.5000,3576619.0000,-3108142.5000,-2139960.7500,-5418806.5000,1530198.3750,3442105.0000,-1212717.8750,2935418.0000,-8839078.0000,-1894858.1250,3068337.0000,8848186.0000,-2781693.5000,5241828.0000,3917423.5000,7753997.0000,-1146790.0000,6899594.0000,3525578.2500,-167442.9219,-5487924.0000,-5707506.5000,4431022.5000,-4864800.0000,-1522153.2500,-3586119.2500,2615880.7500,-7131334.5000,-2288830.0000,1253195.2500,1915663.5000,2207021.7500,-3932772.0000,-1183475.6250,-609797.3125,-4828646.0000,-3943405.5000,7021347.5000,354131.1875,-4722842.5000,807119.0625,5503413.0000,1619520.0000,-4303882.0000,5150380.0000,965026.8750,8861478.0000,-4967945.0000,57456.0039,-7049988.0000,4925481.0000,-2271816.2500,-5780346.0000,-8718919.0000,6191401.5000,-43030.7539,5043513.0000
0.0460,5234384.5000,5198231.0000,4502798.5000,-4786112.0000,-4618634.0000,-2707259.0000,2243175.7500,-1756622.3750,-3043278.2500,468973.1875,-181266.5000,1369632.2500,6339207.5000,3610646.5000,-3071457.0000,-2112313.5000,-5397007.5000,1561035.6250,3467093.7500,-1185602.3750,2967318.5000,-8803455.0000,-1858172.5000,3105022.5000,8875833.0000,-2764680.0000,5271070.5000,3954640.7500,7783239.0000,-1108509.3750,6940533.0000,3562263.7500,-140859.1250,-5467720.5000,-5678264.0000,4467708.0000,-4829177.5000,-1479087.5000,-3546775.2500,2655224.7500,-7100497.5000,-2259587.7500,1288817.5000,1951817.3750,2244239.2500,-3896086.2500,-1151575.1250,-584808.5625,-4792492.0000,-3909378.2500,7058033.0000,387095.0938,-4702639.0000,829981.1875,5529465.0000,1648230.5000,-4277829.5000,5174305.5000,997990.7500,8879023.0000,-4938703.0000,89888.2344,-7027657.5000,4949938.0000,-2250549.2500,-5752167.0000,-8689145.0000,6231809.0000,-9535.1670,5072755.0000
0.0480,5232789.5000,5184407.0000,4490570.0000,-4799404.0000,-4636179.5000,-2717892.5000,2228289.0000,-1771509.2500,-3046999.7500,458871.3438,-190836.6719,1357403.7500,6319003.5000,3602139.5000,-3078900.5000,-2133580.5000,-5419869.5000,1551997.1250,3456460.2500,-1202084.3750,2954026.5000,-8817279.0000,-1870401.0000,3093325.7500,8857756.0000,-2793390.5000,5260968.5000,3948260.5000,7771010.5000,-1118079.5000,6929367.5000,3539933.5000,-162126.1719,-5488987.5000,-5695278.0000,4461328.0000,-4839811.0000,-1489189.3750,-3560067.2500,2641401.0000,-7118574.5000,-2275538.0000,1273398.8750,1936398.7500,2230947.2500,-3910441.5000,-1165398.6250,-604480.5625,-4806315.5000,-3926392.0000,7038893.0000,371144.8125,-4716994.0000,809245.8125,5507134.5000,1628558.3750,-4295906.5000,5153038.5000,988952.2500,8852971.0000,-4954121.5000,75532.9844,-7045203.0000,4930798.0000,-2268094.5000,-5767054.0000,-8693398.0000,6238720.5000,-9003.4912,5064248.5000
0.0500,5226409.5000,5176963.5000,4475151.5000,-4814822.5000,-4655319.5000,-2727462.5000,2212338.7500,-1786396.2500,-3052316.7500,444516.0938,-197748.4531,1344111.7500,6305712.0000,3587784.2500,-3092192.2500,-2155911.0000,-5437946.5000,1546680.3750,3443168.5000,-1213781.2500,2939671.2500,-8826849.0000,-1881034.5000,3081628.7500,8835426.0000,-2815720.7500,5245018.0000,3935500.5000,7758250.5000,-1123928.0000,6915544.0000,3527173.2500,-177013.0938,-5494836.0000,-5709101.5000,4456543.0000,-4846191.5000,-1494506.1250,-3569637.2500,2630236.0000,-7130271.0000,-2287235.0000,1256385.2500,1923638.6250,2227225.5000,-3916290.0000,-1168057.0000,-618835.8125,-4822266.0000,-3942873.7500,7028259.5000,358384.5938,-4736666.0000,788510.4375,5486399.0000,1608354.7500,-4319300.5000,5130708.0000,977787.0625,8830109.0000,-4972730.0000,60646.0586,-7066470.0000,4908467.5000,-2289893.2500,-5781941.0000,-8723704.0000,6230745.5000,-17510.3066,5047235.0000
0.0520,5260968.5000,5219498.0000,4510242.0000,-4780795.0000,-4621824.0000,-2685992.0000,2245302.5000,-1749178.8750,-3009251.0000,482796.7500,-159999.4688,1383455.8750,6337080.5000,3617026.5000,-3052848.2500,-2130922.2500,-5411894.5000,1580707.6250,3479854.0000,-1177627.2500,2980610.5000,-8780593.0000,-1836373.7500,3113529.2500,8865200.0000,-2780630.2500,5283299.0000,3975907.7500,7798658.0000,-1078735.5000,6958078.0000,3567580.7500,-141922.4844,-5445922.0000,-5674010.5000,4499608.5000,-4802594.0000,-1447186.8750,-3526040.0000,2660541.5000,-7096244.0000,-2251612.7500,1289880.8750,1960324.2500,2268696.2500,-3872161.0000,-1124459.6250,-588530.2500,-4790365.5000,-3912036.7500,7056970.0000,391348.5000,-4708487.0000,817220.9375,5515641.5000,1641850.3750,-4288463.0000,5161545.0000,1018194.4375,8856693.0000,-4936576.0000,100521.7578,-7031379.5000,4935583.0000,-2262246.2500,-5750572.0000,-8703500.0000,6266367.5000,17048.6309,5079135.5000
0.0540,5268943.5000,5233853.0000,4515559.0000,-4781858.5000,-4619697.5000,-2676421.7500,2264442.7500,-1737482.0000,-2996490.7500,493961.9688,-155746.0469,1384519.1250,6337080.5000,3612241.5000,-3047531.5000,-2131454.0000,-5417743.0000,1584429.3750,3486234.2500,-1174968.8750,2981142.0000,-8765706.0000,-1823613.5000,3121504.5000,8868390.0000,-2779035.2500,5290210.5000,3982819.5000,7806101.5000,-1063848.6250,6969243.5000,3559073.7500,-140327.4531,-5429971.5000,-5668694.0000,4506520.5000,-4790897.0000,-1435490.1250,-3517001.5000,2658946.5000,-7091990.5000,-2247891.0000,1291475.8750,1968299.3750,2280393.2500,-3859400.7500,-1115421.1250,-589593.6250,-4790365.5000,-3913631.7500,7054843.0000,389753.4688,-4715399.0000,820942.6875,5517768.0000,1644508.7500,-4290058.0000,5157823.5000,1021384.5000,8841806.0000,-4933386.0000,103711.8125,-7034038.0000,4933456.0000,-2265968.0000,-5747382.0000,-8706690.0000,6274874.5000,26087.1211,5084984.0000
0.0560,5238106.5000,5205142.5000,4479405.0000,-4818544.0000,-4657446.5000,-2707259.0000,2225630.5000,-1775231.0000,-3029454.5000,455681.2812,-196153.4219,1338795.0000,6299331.5000,3571302.2500,-3079963.7500,-2170266.2500,-5466657.0000,1548807.0000,3447953.5000,-1219629.6250,2932759.5000,-8801860.0000,-1855514.1250,3092262.2500,8832236.0000,-2821037.5000,5252461.5000,3944538.7500,7768352.5000,-1091495.7500,6937343.0000,3516008.0000,-177013.0938,-5460808.5000,-5709633.0000,4473025.0000,-4823861.0000,-1467922.2500,-3549965.2500,2619070.7500,-7128676.0000,-2286171.5000,1256917.0000,1937993.8750,2248492.5000,-3890769.5000,-1149448.3750,-624684.2500,-4828646.0000,-3951912.2500,7015499.0000,354662.8438,-4761655.0000,777876.9375,5470980.5000,1601974.6250,-4336314.0000,5114226.0000,982040.5000,8785448.0000,-4977515.0000,64367.7891,-7081888.5000,4887732.0000,-2317540.5000,-5796296.0000,-8763048.0000,6230745.5000,-10066.8428,5046171.5000
0.0580,5277450.5000,5246081.5000,4508115.5000,-4788238.5000,-4622355.5000,-2663129.7500,2254341.0000,-1744925.5000,-2993300.5000,483860.1250,-162657.8438,1371227.2500,6326979.0000,3596291.2500,-3045404.7500,-2141555.7500,-5431566.5000,1584961.0000,3487829.2500,-1185602.3750,2959875.0000,-8767833.0000,-1815106.7500,3128948.0000,8865731.0000,-2793390.5000,5288084.0000,3974844.5000,7795999.5000,-1052151.7500,6975092.0000,3544187.0000,-138732.4219,-5428908.0000,-5671352.5000,4510774.0000,-4785048.5000,-1427514.8750,-3511153.0000,2649908.0000,-7086673.5000,-2250549.2500,1296792.6250,1976274.5000,2286773.2500,-3853020.5000,-1118611.2500,-595973.7500,-4800999.0000,-3922138.5000,7039956.5000,383373.3750,-4736666.0000,806055.7500,5499159.5000,1632280.1250,-4306540.0000,5141341.5000,1017131.0625,8809374.0000,-4942956.5000,99990.0781,-7054773.0000,4915379.0000,-2292551.7500,-5769180.5000,-8716261.0000,6270621.0000,29277.1777,5081262.0000
0.0600,5277982.0000,5247145.0000,4502267.0000,-4803125.5000,-4629799.0000,-2663129.7500,2244770.7500,-1753964.0000,-2994895.7500,471631.5625,-171164.6562,1367505.5000,6316345.5000,3582999.2500,-3050190.0000,-2150062.5000,-5435820.0000,1579644.2500,3480917.5000,-1190387.5000,2938608.0000,-8777935.0000,-1819360.1250,3117782.7500,8860946.0000,-2802960.5000,5280109.0000,3965806.0000,7785366.0000,-1050556.6250,6969775.0000,3529300.0000,-140327.4531,-5441136.5000,-5688366.0000,4506520.5000,-4787175.5000,-1430705.0000,-3510621.2500,2636616.0000,-7086673.5000,-2255334.5000,1296261.0000,1975211.1250,2285710.0000,-3845577.2500,-1123928.0000,-603417.1875,-4812695.5000,-3936493.7500,7023474.5000,370081.4688,-4745704.5000,794890.5625,5487994.0000,1626431.7500,-4314515.5000,5130176.0000,1012346.0000,8789170.0000,-4951463.0000,95736.6719,-7067533.5000,4901555.5000,-2308502.0000,-5775029.0000,-8722109.0000,6277001.5000,39379.0195,5084452.0000
0.0620,5287552.5000,5254588.5000,4508647.0000,-4803657.0000,-4621824.0000,-2656749.7500,2246366.0000,-1751837.2500,-2984262.0000,466314.8125,-163721.1875,1385582.5000,6321662.0000,3581936.0000,-3042746.5000,-2153252.5000,-5433693.0000,1590809.5000,3480385.7500,-1184539.0000,2941266.2500,-8782720.0000,-1819891.7500,3116719.5000,8864136.0000,-2798175.5000,5278514.0000,3970591.0000,7782176.0000,-1039391.5000,6976155.0000,3515476.5000,-129162.2578,-5443795.0000,-5698468.0000,4510774.0000,-4781858.5000,-1424856.5000,-3502114.5000,2634489.2500,-7075508.5000,-2247891.0000,1304236.1250,1982123.0000,2299001.7500,-3838665.2500,-1119674.5000,-593315.3750,-4814822.5000,-3938620.5000,7016031.0000,370613.1250,-4741451.0000,802334.0000,5494374.5000,1626963.3750,-4316110.5000,5130708.0000,1012346.0000,8773220.0000,-4951463.0000,95736.6719,-7062216.5000,4898897.0000,-2316477.0000,-5781941.0000,-8711475.0000,6290825.0000,56392.6523,5093490.5000
0.0640,5305097.5000,5277982.0000,4530446.0000,-4780795.0000,-4597898.5000,-2637077.7500,2263379.5000,-1736418.6250,-2963526.7500,487050.1562,-144580.8594,1410571.2500,6334422.5000,3598949.5000,-3026264.5000,-2141555.7500,-5416679.5000,1611013.1250,3500589.5000,-1168057.0000,2955621.5000,-8772618.0000,-1804473.1250,3130011.2500,8889125.0000,-2777440.2500,5291805.5000,3988136.2500,7801848.0000,-1018656.1250,6998485.5000,3534085.0000,-97793.3750,-5417743.0000,-5694214.5000,4530446.0000,-4758996.5000,-1402526.1250,-3480315.7500,2662668.2500,-7049988.0000,-2215990.2500,1335605.0000,2003921.6250,2325054.0000,-3816866.7500,-1107446.0000,-571516.6250,-4797277.0000,-3921606.7500,7026132.5000,387095.0938,-4722842.5000,818815.9375,5512451.5000,1645040.3750,-4301223.5000,5139746.5000,1026701.2500,8778537.0000,-4932854.5000,119662.0859,-7043608.0000,4910594.0000,-2304248.5000,-5760674.0000,-8674258.0000,6324852.0000,92014.9375,5125923.0000
0.0660,5287020.5000,5262563.5000,4512369.0000,-4797809.0000,-4614912.0000,-2657813.0000,2245834.2500,-1753964.0000,-2976287.0000,464719.7812,-165847.8906,1394621.0000,6316345.5000,3572365.7500,-3055506.7500,-2166544.5000,-5435820.0000,1598252.8750,3477195.7500,-1188792.3750,2930101.2500,-8805050.0000,-1836373.7500,3103959.2500,8872643.0000,-2801365.5000,5268943.5000,3968464.2500,7782176.0000,-1035138.0625,6977218.5000,3506438.0000,-103641.8125,-5428908.0000,-5720266.5000,4517154.0000,-4770693.5000,-1420603.1250,-3497329.5000,2643527.7500,-7060090.0000,-2226092.2500,1330819.8750,1991693.1250,2318142.2500,-3822183.5000,-1132434.7500,-590657.0000,-4819607.5000,-3948722.2500,6998485.5000,364233.0312,-4745704.5000,799675.6250,5495437.5000,1627495.1250,-4320895.5000,5118479.5000,1009687.6250,8744509.0000,-4953058.0000,105838.5156,-7065406.5000,4889858.5000,-2327110.7500,-5776624.0000,-8688613.0000,6315282.0000,91483.2656,5125391.0000
0.0680,5300844.0000,5268943.5000,4523002.5000,-4779200.0000,-4596303.5000,-2645052.7500,2255936.0000,-1743862.1250,-2960336.7500,473758.2812,-158404.4375,1405254.5000,6329637.0000,3580340.7500,-3058165.0000,-2160164.5000,-5426781.5000,1613671.5000,3484639.2500,-1182412.3750,2939671.2500,-8810367.0000,-1837968.7500,3107149.2500,8884872.0000,-2791263.7500,5271070.5000,3975376.0000,7787492.5000,-1023972.8750,6980940.0000,3515476.5000,-89286.5625,-5417211.5000,-5710164.5000,4532041.0000,-4758996.5000,-1419008.1250,-3491481.0000,2648844.5000,-7044671.5000,-2202698.5000,1351023.6250,2004453.3750,2339409.2500,-3803574.7500,-1131371.3750,-582681.8125,-4811632.5000,-3938620.5000,7005929.0000,373803.1875,-4738792.5000,810840.8125,5506603.0000,1637065.2500,-4316110.5000,5122201.0000,1013941.0625,8737598.0000,-4946146.5000,115940.3594,-7060090.0000,4893580.5000,-2329769.0000,-5773434.0000,-8685423.0000,6323789.0000,106901.8672,5138683.0000
0.0700,5307224.5000,5271602.0000,4527787.5000,-4764845.0000,-4589923.5000,-2643989.5000,2255936.0000,-1741735.3750,-2950234.7500,479606.7188,-148302.5938,1412166.3750,6332295.5000,3577150.7500,-3060823.5000,-2160164.5000,-5428376.5000,1623773.3750,3497399.5000,-1177627.2500,2941266.2500,-8815684.0000,-1840095.5000,3109807.7500,8887530.0000,-2775313.5000,5275324.0000,3973249.5000,7790682.5000,-1014934.3750,6984130.5000,3516008.0000,-73336.2812,-5409236.0000,-5698999.5000,4544801.0000,-4746236.0000,-1418476.3750,-3487759.2500,2642464.5000,-7032443.0000,-2180899.7500,1376544.0000,2017745.2500,2358017.7500,-3794536.2500,-1124991.2500,-580023.4375,-4813227.5000,-3936493.7500,7001144.0000,376993.2500,-4738792.5000,810840.8125,5510856.0000,1642913.6250,-4313452.0000,5123796.0000,1017131.0625,8731217.0000,-4939766.5000,126042.2031,-7058495.0000,4891453.5000,-2337744.2500,-5771839.0000,-8686487.0000,6332827.0000,115940.3594,5137619.5000
0.0720,5271070.5000,5234916.5000,4486848.5000,-4806315.5000,-4625546.0000,-2690245.2500,2216592.0000,-1780547.7500,-2983730.5000,440262.6875,-187646.6094,1370163.8750,6292420.0000,3523983.2500,-3108674.2500,-2208547.0000,-5471442.0000,1591872.7500,3462308.7500,-1214844.5000,2887567.0000,-8875763.0000,-1893263.0000,3065678.5000,8848186.0000,-2809872.5000,5233321.5000,3925398.5000,7742300.0000,-1051088.3750,6943191.0000,3474537.2500,-102046.7812,-5445390.0000,-5737280.0000,4507583.5000,-4783985.0000,-1463668.8750,-3526040.0000,2600462.0000,-7069660.0000,-2211205.2500,1355277.0000,1984781.3750,2329839.0000,-3828563.5000,-1166993.7500,-623089.1875,-4858951.5000,-3988066.2500,6949571.5000,336054.1875,-4779200.0000,769901.7500,5468322.0000,1604101.3750,-4355986.0000,5079135.5000,974065.3125,8675391.0000,-4981768.5000,86698.1797,-7098370.5000,4845729.5000,-2385063.2500,-5818095.0000,-8741781.0000,6295078.0000,87229.8594,5103592.5000
0.0740,5329023.0000,5300844.0000,4534167.5000,-4752616.5000,-4570783.0000,-2646116.2500,2267633.0000,-1732696.8750,-2919397.7500,495557.0000,-136605.7188,1425458.2500,6335485.5000,3568644.0000,-3067203.5000,-2170266.2500,-5418806.5000,1645040.3750,3513349.7500,-1168057.0000,2930632.7500,-8840673.0000,-1852324.0000,3106617.5000,8904012.0000,-2758831.5000,5274792.0000,3971654.2500,7785897.5000,-1003769.1875,6986788.5000,3531426.7500,-42499.0742,-5399666.0000,-5694746.0000,4561283.0000,-4731349.5000,-1419539.7500,-3477657.5000,2655224.7500,-7009580.5000,-2150594.2500,1417483.1250,2044329.0000,2389918.5000,-3780712.7500,-1119674.5000,-572048.3125,-4814290.5000,-3941810.5000,6994232.0000,381778.3438,-4731349.5000,819879.3125,5518299.5000,1655142.2500,-4307603.5000,5125391.0000,1019789.5000,8712609.0000,-4933918.0000,135612.3750,-7049456.5000,4890390.5000,-2349972.7500,-5774497.5000,-8689677.0000,6351436.0000,144119.1875,5157823.5000
0.0760,5316794.5000,5297122.5000,4511837.0000,-4769098.5000,-4592050.0000,-2663129.7500,2246897.5000,-1755027.2500,-2927372.7500,481201.7500,-157872.7500,1403127.8750,6315813.5000,3541528.5000,-3098572.5000,-2198445.0000,-5445390.0000,1625900.0000,3487829.2500,-1193577.5000,2900327.2500,-8874168.0000,-1886883.0000,3078970.5000,8882745.0000,-2783820.2500,5248740.0000,3954109.0000,7763035.5000,-1023441.1875,6961800.0000,3522388.2500,-57386.0039,-5415084.5000,-5715481.5000,4550118.0000,-4749958.0000,-1443996.8750,-3505304.5000,2641932.7500,-7025531.0000,-2161227.7500,1410571.2500,2032100.5000,2372373.0000,-3802511.5000,-1144663.3750,-590657.0000,-4833431.0000,-3968394.2500,6962863.0000,357321.2500,-4747299.5000,804460.6875,5504476.0000,1639192.0000,-4325680.5000,5107846.0000,1002244.1875,8686557.0000,-4954653.0000,122320.4688,-7064875.0000,4869123.5000,-2378151.5000,-5795233.0000,-8687018.0000,6357284.5000,142524.1562,5152506.5000
0.0780,5292869.0000,5282235.5000,4481531.5000,-4795150.5000,-4622355.5000,-2689713.7500,2226694.0000,-1782142.7500,-2945981.5000,455149.6250,-185519.9062,1372290.6250,6286040.0000,3507501.2500,-3130473.0000,-2232472.2500,-5481544.0000,1599316.2500,3453270.2500,-1226009.7500,2860451.5000,-8916702.0000,-1921441.8750,3052386.7500,8858820.0000,-2816252.5000,5211522.5000,3929120.2500,7732730.0000,-1052683.3750,6928836.0000,3499526.0000,-89286.5625,-5433161.5000,-5746318.5000,4518749.0000,-4776010.0000,-1476429.1250,-3535078.5000,2616944.0000,-7053710.0000,-2184621.5000,1385050.8750,2006580.0000,2347916.0000,-3838133.7500,-1177095.5000,-617240.7500,-4863205.0000,-4002421.5000,6925646.0000,323825.6562,-4782390.0000,770433.4375,5472575.5000,1607291.3750,-4359708.0000,5075413.5000,968748.5625,8648276.0000,-4987617.0000,89888.2344,-7091990.5000,4836691.0000,-2418027.2500,-5831918.5000,-8713602.0000,6346119.0000,121257.1172,5126986.0000
0.0800,5350822.0000,5351885.0000,4533636.0000,-4738792.5000,-4570783.0000,-2633356.0000,2281988.2500,-1727911.8750,-2890155.5000,510443.9062,-139795.7812,1424926.5000,6341334.0000,3555352.0000,-3076242.0000,-2179836.5000,-5423591.5000,1654078.8750,3502184.5000,-1179222.2500,2902454.0000,-8873105.0000,-1877312.7500,3114592.7500,8922621.0000,-2770528.5000,5257778.5000,3987073.0000,7784302.5000,-997920.7500,6979877.0000,3544187.0000,-26548.7969,-5373614.0000,-5688897.5000,4584145.0000,-4716994.0000,-1424324.8750,-3480315.7500,2670643.2500,-6996289.0000,-2124542.0000,1445130.2500,2067191.1250,2406400.2500,-3788687.7500,-1126586.3750,-558756.4375,-4811100.5000,-3950317.2500,6974028.5000,379119.9375,-4734007.5000,820411.0000,5522553.0000,1658332.2500,-4309198.5000,5123796.0000,1019257.8125,8694532.0000,-4933386.0000,148372.5938,-7033506.0000,4887200.5000,-2376024.7500,-5780346.0000,-8625876.0000,6429592.5000,188248.2812,5185470.5000
0.0820,5327428.0000,5335403.0000,4506520.5000,-4763781.5000,-4593645.0000,-2650901.2500,2264974.5000,-1747583.8750,-2914081.0000,483328.4375,-168506.2812,1381860.7500,6317940.5000,3525578.2500,-3103889.2500,-2208015.2500,-5455492.0000,1612608.1250,3470284.0000,-1212717.8750,2859388.2500,-8910322.0000,-1910276.7500,3093857.2500,8898164.0000,-2807745.7500,5220029.5000,3963147.5000,7753465.5000,-1019719.5000,6951166.5000,3509628.0000,-53132.5938,-5410831.0000,-5722393.5000,4562878.0000,-4745704.5000,-1450908.6250,-3507963.0000,2631831.0000,-7024999.5000,-2153252.5000,1422268.1250,2045924.0000,2380880.0000,-3821120.0000,-1157955.2500,-584808.5625,-4844064.5000,-3984344.5000,6941064.5000,347219.4062,-4764313.0000,785852.0625,5490121.0000,1632280.1250,-4337909.0000,5094022.5000,989483.9375,8659441.0000,-4962628.5000,120193.7656,-7063280.0000,4857958.0000,-2402077.0000,-5807993.0000,-8642889.0000,6430655.5000,184526.5625,5175368.5000
0.0840,5319453.0000,5338593.0000,4500140.0000,-4762718.0000,-4600025.5000,-2650369.5000,2255936.0000,-1759280.7500,-2918334.2500,473226.5938,-178608.1250,1362720.5000,6312092.0000,3513881.2500,-3113459.2500,-2222370.5000,-5470379.0000,1602506.3750,3455397.0000,-1228668.1250,2838121.2500,-8928931.0000,-1927822.0000,3082692.2500,8896569.0000,-2824227.7500,5199294.0000,3946665.5000,7742832.0000,-1031416.3125,6936279.5000,3498994.5000,-61107.7344,-5423059.5000,-5743660.5000,4556498.0000,-4753679.5000,-1463668.8750,-3520191.5000,2605247.2500,-7040949.5000,-2164417.7500,1418546.3750,2040075.6250,2368119.7500,-3835475.2500,-1174437.1250,-594910.3750,-4852571.5000,-3995509.7500,6932026.0000,336585.8750,-4779732.0000,774686.8750,5480550.5000,1623241.6250,-4348011.0000,5082325.5000,975128.6875,8642428.0000,-4973262.0000,110091.9219,-7072850.0000,4847856.5000,-2416432.2500,-5821285.0000,-8651928.0000,6429592.5000,193033.3750,5170583.5000
0.0860,5366240.5000,5389634.0000,4544801.0000,-4706360.5000,-4550048.0000,-2601455.5000,2301660.2500,-1717278.3750,-2870483.5000,518419.0625,-136074.0469,1401001.1250,6350904.0000,3555352.0000,-3070393.5000,-2183558.2500,-5436351.5000,1643445.3750,3491551.0000,-1189324.1250,2875338.5000,-8890650.0000,-1885819.6250,3127353.0000,8942293.0000,-2791795.5000,5232789.5000,3987073.0000,7786429.5000,-991009.0000,6979345.0000,3546845.2500,-20700.3613,-5381057.5000,-5706443.0000,4599032.0000,-4705297.0000,-1419008.1250,-3477125.7500,2638211.0000,-7003200.5000,-2125605.5000,1465333.8750,2079419.6250,2406400.2500,-3805169.7500,-1133498.1250,-553439.6875,-4807379.0000,-3949785.7500,6973497.0000,378056.5938,-4736666.0000,818284.3125,5522021.5000,1667370.7500,-4304413.5000,5125391.0000,1007560.9375,8675923.0000,-4936044.5000,148904.2656,-7028721.0000,4889858.5000,-2378683.2500,-5786726.0000,-8600887.0000,6480633.0000,251517.7188,5223751.0000
0.0880,5362518.5000,5380064.0000,4526724.0000,-4715399.0000,-4563871.5000,-2613152.2500,2291558.2500,-1731633.6250,-2877395.2500,507253.8438,-154151.0312,1383987.5000,6334422.5000,3543655.2500,-3085280.5000,-2203761.7500,-5462403.5000,1624305.0000,3469220.5000,-1205806.0000,2854071.5000,-8909259.0000,-1903364.8750,3115656.0000,8931128.0000,-2811467.5000,5210991.0000,3971122.7500,7772074.0000,-1004832.5625,6964458.5000,3532490.0000,-37182.3164,-5408173.0000,-5726646.5000,4581486.5000,-4719652.5000,-1433895.0000,-3494139.2500,2610032.2500,-7015961.0000,-2150062.5000,1452573.7500,2058684.2500,2379285.0000,-3831222.0000,-1154765.1250,-575770.0625,-4822797.5000,-3967862.5000,6958610.0000,361042.9688,-4746768.0000,810840.8125,5510856.0000,1658332.2500,-4317173.5000,5109441.0000,983103.8125,8654656.0000,-4954653.0000,131890.6406,-7050520.0000,4877098.5000,-2391975.0000,-5802144.5000,-8624281.0000,6475316.5000,249922.7031,5223751.0000
0.0900,5392292.5000,5407711.0000,4543737.5000,-4687220.0000,-4537287.5000,-2591353.5000,2312293.7500,-1713556.6250,-2852406.5000,521077.4375,-134479.0156,1404722.8750,6358879.5000,3573429.0000,-3060291.7500,-2189406.5000,-5441668.5000,1634938.5000,3488892.5000,-1184007.3750,2875338.5000,-8894372.0000,-1884224.6250,3130543.0000,8952395.0000,-2794453.7500,5222688.0000,3991326.2500,7795999.5000,-985160.5625,6977218.5000,3542591.7500,-17510.3066,-5398602.5000,-5712823.0000,4604348.5000,-4694132.0000,-1409969.6250,-3476062.2500,2623855.7500,-6994162.0000,-2136770.7500,1474372.3750,2075166.2500,2387260.0000,-3823246.7500,-1140409.8750,-557161.3750,-4798872.0000,-3939683.7500,6985725.5000,387626.7812,-4727627.5000,826791.1250,5529465.0000,1678004.2500,-4299628.5000,5129113.0000,992142.3125,8668480.0000,-4929132.5000,155284.3750,-7029784.5000,4898897.0000,-2373898.0000,-5788852.5000,-8609925.0000,6497115.0000,281291.5625,5249803.5000
